platform,context_id,source_url,post_title,post_context,post_published_at_raw,post_published_at,verdict,reason,metadata_resolved,matched_groups,co_thanh_pho_khac,discovery_source,discovery_query,expected_comment_count,captured_comment_count,missing_comment_count,comment_capture_status,comment_retry_count,crawled_at
youtube,LL7THmlKpqY,https://www.youtube.com/watch?v=LL7THmlKpqY,"Hà Nội: Xe máy nằm gần miệng cống, bí ẩn những phút cuối của nam sinh mất tích giữa mưa ngập","Hà Nội: Xe máy nằm gần miệng cống, bí ẩn những phút cuối của nam sinh mất tích giữa mưa ngập
Vấn đề hôm nay | Hà Nội: Xe máy nằm gần miệng cống, bí ẩn những phút cuối của nam sinh mất tích giữa mưa ngập
Liên quan đến vụ việc nam sinh Đại học Mỏ - Địa chất mất tích khi đi qua phố Viên (Đông Ngạc, Hà Nội), gần trưa 18/9, thi thể nạn nhân được tìm thấy tại khu vực cống thoát nước sông Nhuệ (Hà Nội).
⭐Xem kênh Youtube Báo Tiền Phong trên Google News: https://bit.ly/BaoTienPhongGoogleNews
--------------------------------------------
Tin tức báo Tiền Phong - Đọc tin mới online - tin nhanh - tin 24h - thời sự
🔔 ĐĂNG KÝ KÊNH để nhận những thông tin mới nhất: https://bit.ly/DangKyBaoTienPhong
⭐Website: https://www.tienphong.vn/
⭐Fanpage: https://www.facebook.com/www.tienphong.vn/
⭐TikTok: https://www.tiktok.com/@baotienphong.official
© Bản quyền thuộc báo điện tử Tiền Phong
Tiền phong, Tiền phong TV, tin tức, tin nóng, tin tức hôm nay, tin tức mới nhất hôm nay, tin tức mới nhất, tin thời sự, tin tức 24h, Vấn đề hôm nay, tin tức việt nam hôm nay, tin trong nước, tin tức trong nước mới nhất
#baotienphong #tienphongtv #vandehomnay",2026-09-18T10:38:36Z,2026-09-18T10:38:36Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,ngập úng Hà Nội đi,,,,,,2026-09-25T10:31:31.143224+07:00
youtube,LMyJPLAF4Uc,https://www.youtube.com/watch?v=LMyJPLAF4Uc,HÀ NỘI NGẬP NẶNG SÁNG 17/9?: Mưa Lớn Còn Tiếp Diễn? Cảnh Báo Thời Tiết 3 Ngày Tới #mualon #ngập,"HÀ NỘI NGẬP NẶNG SÁNG 17/9?: Mưa Lớn Còn Tiếp Diễn? Cảnh Báo Thời Tiết 3 Ngày Tới #mualon #ngập
Hà Nội ngập úng nhiều điểm sau mưa lớn sáng 17/9/2026. Mưa lớn khiến nhiều tuyến đường tại Thủ đô ngập sâu, giao thông đi lại khó khăn. Trong livestream hôm nay, Hà Nội Phố cập nhật tình hình mưa ngập thực tế tại Hà Nội và diễn biến thời tiết mới nhất trên cả nước.

Bản tin tập trung phân tích thời tiết Hà Nội hôm nay và 3 ngày tới, khả năng mưa lớn tiếp diễn, nguy cơ ngập úng tại khu vực đô thị và những diễn biến đáng chú ý tại miền Bắc.

Bên cạnh Hà Nội, chúng tôi cập nhật tình hình mưa lớn Bắc Bộ, thời tiết miền Trung, Tây Nguyên và Nam Bộ, đặc biệt xu hướng mưa có khả năng gia tăng tại Nam Bộ trong những ngày tới.

Ngoài ra, Hà Nội Phố tiếp tục theo dõi diễn biến thời tiết trên Biển Đông, các vùng nhiễu động, áp thấp và nguy cơ thời tiết nguy hiểm nếu có thông tin mới từ cơ quan khí tượng.

🌧️ Hà Nội hôm nay mưa đến bao giờ?
🌊 Những khu vực nào còn nguy cơ ngập?
⚠️ Miền Bắc có tiếp tục mưa lớn trong những ngày tới?
⛈️ Miền Trung và Nam Bộ sẽ diễn biến thế nào?
🌊 Biển Đông có xuất hiện diễn biến đáng chú ý?

Hãy bình luận khu vực bạn đang sinh sống và cho Hà Nội Phố biết tình hình mưa, ngập thực tế tại nơi bạn đang ở để cùng cập nhật thông tin cho cộng đồng.

🔔 Đăng ký Hà Nội Phố và bật chuông thông báo để cập nhật nhanh các bản tin thời tiết, mưa lớn, ngập úng, bão và áp thấp mới nhất.

#ThoiTietHaNoi #HaNoiNgap #MuaLonHaNoi #ThoiTietHomNay #DuBaoThoiTiet #HaNoiPho #MuaNgap #ThoiTiet17_9 #BaoApThap #BienDong

━━━━━━━━━━━━━━━━━━━━

⚠️ MIỄN TRỪ TRÁCH NHIỆM

📌 Nội dung trên kênh Hà Nội Phố được biên tập từ nhiều nguồn thông tin chính thống và uy tín trong nước, quốc tế tại thời điểm sản xuất video.

🌦️ Thời tiết và thiên tai có thể diễn biến rất nhanh, vì vậy thông tin trong video có thể thay đổi sau thời điểm đăng tải.

📖 Các video chỉ nhằm mục đích cung cấp thông tin và tham khảo, không thay thế các bản tin, cảnh báo hoặc hướng dẫn chính thức của cơ quan nhà nước có thẩm quyền.

🚨 Khi xảy ra thiên tai hoặc thời tiết nguy hiểm, vui lòng ưu tiên theo dõi các thông báo chính thức từ cơ quan chức năng tại địa phương để có thông tin cập nhật và chính xác nhất.

©️ Hình ảnh, bản đồ, dữ liệu và các tư liệu (nếu có) thuộc quyền sở hữu của các đơn vị tương ứng. Việc sử dụng trong video nhằm mục đích cung cấp thông tin, bình luận và giáo dục theo quy định của pháp luật hiện hành.

🙏 Xin chân thành cảm ơn quý vị và các bạn đã luôn tin tưởng, theo dõi và đồng hành cùng Hà Nội Phố. Kính chúc quý vị và gia đình luôn mạnh khỏe, bình an và có thật nhiều niềm vui!

© Bản quyền thuộc về @HàNộiPhố
© Copyright by @HàNộiPhố ☞ Do not Reup",2026-09-17T10:55:28Z,2026-09-17T10:55:28Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,ngập úng Hà Nội đi,,,,,,2026-09-25T10:31:54.519336+07:00
youtube,LWvn3gEoefA,https://www.youtube.com/watch?v=LWvn3gEoefA,"Hà Nội vẫn ngập sau mưa lớn, CSGT hỗ trợ người dân qua khu vực ngập úng","Hà Nội vẫn ngập sau mưa lớn, CSGT hỗ trợ người dân qua khu vực ngập úng
BÁO LAO ĐỘNG | Sáng 1/10, tại Hà Nội mưa đã giảm, tuy nhiên ở một số tuyến đường vẫn còn tình trạng ngập úng cục bộ, khiến việc đi lại của người dân gặp nhiều khó khăn.

Mời quý vị và các bạn xem thêm: https://laodong.vn/media
──────────────────────────────
Bản quyền thuộc Báo Lao Động – Cơ quan của Tổng Liên đoàn Lao động Việt Nam.
* Website: https://laodong.vn
* Đường dây nóng: 096 838 3388
* Email: baolaodongdientu@gmail.com
* Fanpage: https://www.facebook.com/LaoDongTVOnline/

#baolaodong #bld",2025-10-01T04:41:33Z,2025-10-01T04:41:33Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,mưa ngập Hà Nội người đi đường,,,,,,2026-09-25T11:33:49.264651+07:00
youtube,LYReuNMZDes,https://www.youtube.com/watch?v=LYReuNMZDes,Nhiều tuyến đường Hà Nội sau trận mưa kéo dài từ đêm 16/9 đến sáng 17/9,"Nhiều tuyến đường Hà Nội sau trận mưa kéo dài từ đêm 16/9 đến sáng 17/9
Mưa lớn từ đêm qua (16/9) đến sáng nay (17/9) khiến nhiều tuyến phố Hà Nội ngập sâu, giao thông gặp khó khăn, các phương tiện phải di chuyển chậm, nhiều phụ huynh phải cõng con đến trường giữa những tuyến phố ngập nước. 
-------
#vtv24 #chuyendong24h
► Chuyển động 24h do Ban Thời sự sản xuất, phát sóng trên kênh VTV1 - Đài Truyền hình Việt Nam.
►  Đăng ký ngay YouTube Chuyển động 24h:
- https://www.youtube.com/@vtvchuyendong
►  Theo dõi Chuyển động 24h trên các trang mạng xã hội khác:
- https://www.facebook.com/vtvchuyendong
- https://www.tiktok.com/@chuyendong24hnews

Bản quyền thuộc về  VTV - Đài Truyền hình Việt Nam.
Copyright © 2024 Vietnam Television.",2026-09-17T03:08:11Z,2026-09-17T03:08:11Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,lụt Hà Nội di chuyển,,,,,,2026-09-25T10:49:59.057314+07:00
youtube,LbpPiiUsM6E,https://www.youtube.com/watch?v=LbpPiiUsM6E,"Hà Nội Sau Bão: Xe Máy, Ô Tô Chết Máy Hàng Loạt Vì Ngập Lụt!","Hà Nội Sau Bão: Xe Máy, Ô Tô Chết Máy Hàng Loạt Vì Ngập Lụt!
Hà Nội Sau Bão: Xe Máy, Ô Tô Chết Máy Hàng Loạt Vì Ngập Lụt

- Hà Nội sau bão xuất hiện tình trạng ngập lụt nghiêm trọng, nhiều tuyến phố biến thành sông. Hàng loạt xe máy, ô tô chết máy giữa đường khiến người dân gặp nhiều khó khăn khi di chuyển. Cùng Hà Nội Pro ghi lại những hình ảnh thực tế tại các điểm ngập nặng sau bão.

👉 Đừng quên Like 👍 và Subscribe 🔔 Kênh ""Hà Nội Pro"" để theo dõi thêm nhiều video mới nhất về đời sống Hà Nội.

👍 Subscribe 🔔: https://www.youtube.com/@hanoi-pro?sub_confirmation=1

#hanoi #thoitiet #thoisu #hanoipro #hanoipho",2025-09-30T16:23:05Z,2025-09-30T16:23:05Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,điểm ngập Hà Nội xe máy,,,,,,2026-09-25T11:48:04.250494+07:00
youtube,LeILykDbmlA,https://www.youtube.com/watch?v=LeILykDbmlA,HÀ NỘI NGẬP SÂU: GIAO THÔNG TÊ LIỆT | Tin Tức Nóng Nhất,"HÀ NỘI NGẬP SÂU: GIAO THÔNG TÊ LIỆT | Tin Tức Nóng Nhất
Nhiều tuyến phố Hà Nội ngập sâu, có nơi gần một mét, người dân chật vật đi làm, đưa con đi học hoặc không thể ra khỏi nhà khi lượng mưa từ đêm qua đến sáng nay vượt 150 mm.

📌 CÁC ĐIỂM NÓNG TRONG VIDEO:
• Cảnh 1: Mưa lớn kéo dài khiến nhiều tuyến phố chìm trong biển nước, gây ách tắc nghiêm trọng.
• Cảnh 2: Lượng mưa từ đêm qua đến sáng nay vượt mức một trăm năm mươi milimét, gây ngập cục bộ.
• Cảnh 3: Đường Cầu Diễn trên quốc lộ ba mươi hai ngập sâu gần nửa mét, xe chết máy, người dắt bộ.
• Cảnh 4: Nhiều hộ dân lắp tấm sắt cao gần một mét để chắn nước, cảnh giác trước nguy cơ ngập tiếp.

👉 Nhấn THEO DÕI / ĐĂNG KÝ KÊNH để cập nhật những tin tức thời sự nóng nhất mỗi ngày!
💬 Để lại ý kiến của bạn bên dưới phần bình luận!

#hanoi #ngapnuoc #giaothong #tinnong #luongmua #thiethai #thoitiet #caudien #quoclo32 #achtac #channuoc #tintuc #tintuc24h #thoisu #xuhuong #shorts #reels #tiktok #vietnam",2026-09-17T13:15:31Z,2026-09-17T13:15:31Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,ngập nước Hà Nội giao thông,,,,,,2026-09-25T10:42:41.090460+07:00
youtube,Lj_PNJiAfcA,https://www.youtube.com/watch?v=Lj_PNJiAfcA,"🔴 TRỰC TIẾP: MƯA LỚN diện rộng, đường phố Hà Nội ĐÔNG ĐÚC sáng thứ Tư  #vovgiaothong #fm91","🔴 TRỰC TIẾP: MƯA LỚN diện rộng, đường phố Hà Nội ĐÔNG ĐÚC sáng thứ Tư  #vovgiaothong #fm91
🔴 TRỰC TIẾP:MƯA LỚN diện rộng, đường phố Hà Nội ĐÔNG ĐÚC sáng thứ Tư #vovgiaothong #fm91

Chào mừng quý vị và các bạn đến với luồng phát trực tiếp của kênh YouTube VOV Giao thông! Sáng thứ Tư (16/9), hành trình đi làm giữa tuần của người dân Thủ đô đang gặp vô vàn thử thách khi trời đổ mưa lớn trên diện rộng. Cơn mưa to đến rất to kèm theo tiết trời se lạnh ở mức 24 độ C không chỉ làm hạn chế tầm nhìn, khiến mặt đường trơn trượt mà còn kéo theo nguy cơ ngập đọng tại nhiều khu vực trũng thấp. Lượng phương tiện hối hả đổ ra đường trong điều kiện thời tiết xấu khiến áp lực giao thông gia tăng đột biến. Nhiều trục đường hướng tâm và ngã tư trọng điểm đang ghi nhận tình trạng đông đúc, dòng xe phải nối đuôi nhau di chuyển rất chậm chạp. Thông qua luồng phát trực tiếp này, chúng tôi sẽ liên tục cập nhật hình ảnh từ hệ thống camera giám sát, giúp quý thính giả nhanh chóng nắm bắt được tuyến đường nào đang có mật độ cao, khu vực nào đang đọng nước để chủ động tìm ra lộ trình di chuyển an toàn và thông thoáng nhất.

Sự chung tay chia sẻ thông tin từ chính quý vị đang lưu thông trên đường là nguồn dữ liệu vô giá đối với cộng đồng. Nếu quý vị đang gặp khó khăn khi di chuyển, phải nhích từng mét hay phát hiện các điểm ngập sâu, ổ gà nguy hiểm bị nước che khuất, hãy nhanh chóng để lại bình luận dưới video hoặc gọi trực tiếp về đường dây nóng của VOV Giao thông qua số điện thoại 024.37.91.91.91 (khu vực Hà Nội) và 028.39.91.91.91 (khu vực TP. Hồ Chí Minh). Quý vị tài xế lưu ý, trong điều kiện mưa lớn, hãy giữ chắc tay lái, đi đúng tốc độ, duy trì khoảng cách an toàn và hạn chế phanh gấp. Nếu mưa quá to, quý vị có thể cân nhắc lùi thời gian di chuyển hoặc tìm nơi trú mưa kiên cố để đảm bảo an toàn tuyệt đối.

Để luôn vững vàng tay lái trước những diễn biến bất ngờ của thời tiết, quý vị đừng quên nhấn Like, Chia sẻ luồng trực tiếp này đến người thân, bạn bè và nhấn nút Đăng ký kênh (Subscribe) cùng biểu tượng chuông thông báo. Quý vị cũng có thể cập nhật nhanh các tin tức giao thông đa chiều qua website chính thức vovgiaothong.vn hoặc Fanpage Facebook VOV Giao thông. Chúc quý thính giả giữ ấm cơ thể, vững tay lái qua màn mưa và có một ngày làm việc giữa tuần an toàn, hiệu quả!


#VOVGiaothong #GiaoThongHaNoi #TrucTiepGiaoThong #UnTacGiaoThong #KetXe #SauMuaLon #GioCaoDiem #TinTucGiaoThong #AnToanGiaoThong


#vovgiaothong #vovgt #tintuc #hotnews #news #thongtin #tainan #giaothong #vacham #suco #tieudiem #tinnong #xuhuong #cameragiaothong #checkvar #tinhuonggiaothong #camerahanhtrinh #binhluan #gocnhin #caotoc #vov #daitiengnoivietnam #phatthanh #daiphatthanh #tacduong #treem #hoahong #maiamhoahong #baovetreem #tructiep #live #livestream #diendan #vandenong #baokajiki #kajiki #sieubao #tructiep #livestream #live  
--------------------------------------------
Đăng ký theo dõi Kênh Youtube VOV Giao thông để xem những tin tức mới nhất:
https://youtube.com/@kenhvovgiaothong?si=OStZt6XJZU1sYzBU

Đây là Kênh Youtube chính thức của Kênh VOV Giao thông - Đài Tiếng nói Việt Nam
- Website: https://vovgiaothong.vn/
- Fanpage: https://www.facebook.com/KenhVOVGT

Tầng 10, Số 58 Quán Sứ, Hà Nội
ĐT: 02437.919191
Email: vovgtchannel@gmail.com",2026-09-16T02:22:08Z,2026-09-16T02:22:08Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",1,search,đường ngập Hà Nội lưu thông,,,,,,2026-09-25T10:51:27.216564+07:00
youtube,LnJKgcYBxk0,https://www.youtube.com/watch?v=LnJKgcYBxk0,"Cao tốc Hà Nội – Thái Nguyên hết ngập, giao thông dần trở lại bình thường | Bảo hiểm PJICO","Cao tốc Hà Nội – Thái Nguyên hết ngập, giao thông dần trở lại bình thường | Bảo hiểm PJICO
Cao tốc Hà Nội – Thái Nguyên hết ngập, giao thông dần trở lại bình thường | Bảo hiểm PJICO

Sáng 11/10, Cục Đường bộ Việt Nam cho biết cao tốc Hà Nội – Thái Nguyên đã rút hết nước ở hướng đi Thái Nguyên, các phương tiện có thể di chuyển trở lại. Hiện chỉ còn đoạn Km29 hướng Thái Nguyên – Hà Nội ngập nhẹ 20-30cm. Lực lượng chức năng đang tiếp tục phân luồng, đảm bảo giao thông an toàn.

#caotocHanoiThaiNguyen #ngaplut #tinthoisu #giaothong #PJICO #VTV #VTVcab #baohiempjico #bhxh #bhyt #tintuc #tintuc24h #tinmoi #tinnong #thoisu #tinthờitiết #tinbao #tinbão
-----------------------------------------
VTVcab là đơn vị đầu tiên và duy nhất hợp tác kinh doanh các sản phẩm bảo hiểm PJICO trực tuyến trên nền tảng mạng xã hội (Facebook, YouTube, TikTok)

★ Đăng ký kênh và bấm chuông theo dõi những tin tức mới nhất từ PJICO – Tổng Công ty Cổ phần Bảo hiểm Petrolimex:
Đăng kí ngay 👉 https://www.youtube.com/@pjico79?sub_confirmation=1
Click for subscribe 👉 https://www.youtube.com/@pjico79?sub_confirmation=1
-----------------------------------------
© Bản quyền thuộc về PJICO và VTVcab | Do not Reup
★ Địa chỉ: Số 3/84 Ngọc Khánh, quận Ba Đình, Hà Nội, Việt Nam
★ Email: dvs.kinhdoanh@vtvcab.vn
★ Hotline: 1900 545455",2025-10-11T06:45:34Z,2025-10-11T06:45:34Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,ngập nước Hà Nội giao thông,,,,,,2026-09-25T10:05:58.120833+07:00
youtube,LoNX3wcMWKg,https://www.youtube.com/watch?v=LoNX3wcMWKg,TÉ NGỬA ĐẠI GIA HÀ NỘI VỠ NỢ CHẠY TAXI SÂN BAY NỘI BÀI - CHÉM GIÓ LONG TRỜI LỞ ĐẤT SƯỚNG TAI,"TÉ NGỬA ĐẠI GIA HÀ NỘI VỠ NỢ CHẠY TAXI SÂN BAY NỘI BÀI - CHÉM GIÓ LONG TRỜI LỞ ĐẤT SƯỚNG TAI
cuộc sống sài gòn
ỦNG HỘ KÊNH XIN CÁC BẠN NHẤN ÐĂNG KÝ (MIỄN PHÍ) ÐỂ THEO DÕI.
Please SUBSCRIBE to my channel:
https://goo.gl/sCe18n

#cuocsongsaigon #saigon #nguoimientayotexas

té ngửa đại gia hà nội vỡ nợ phải chạy taxi sân bay nội bài



*hành trình đà lạt về sài gòn NHANH NHẤT ngắm nhiều cảnh đẹp* https://www.youtube.com/watch?v=mF9boR262pk&t=7774s

*du lịch thái lan tự túc rẻ hơn đi phú quốc* https://youtu.be/ZkLPe3wwu2Q?si=xQ-PiK5cxVS0vnmO

*con đường BƯỚM ĐÊM khét tiếng* https://www.youtube.com/watch?v=pxIzO3OGH3Y

*biệt thự nhà VIỆT HƯƠNG giàu chưa từng thấy* https://www.youtube.com/watch?v=D3frYXLeeqA

*sài gòn NGẬP KINH HOÀNG NGÀY ĐÊM SÁNG TỐI* https://www.youtube.com/watch?v=C0FYpVspSvw

*khu nhà lầu đại gia CHO TIỀN KHÔNG DÁM Ở* https://www.youtube.com/watch?v=n9NR-6L3Qzk

*kinh khủng 2 SIÊU THỊ LỚN NHẤT KHỦNG NHẤT THÀNH PHỐ BÌNH DƯƠNG* https://www.youtube.com/watch?v=1fIaiEEJTLE

*ai ngờ ĐÊM GIÁNG SINH SÀI GÒN ăn chơi khắp nơi* https://www.youtube.com/watch?v=l3chnh_6K8E

*kinh hoàng XẢ NƯỚC CỐNG VỪA ĐEN VỪA THÚI chưa từng thấy* https://www.youtube.com/watch?v=WieinQ8cLIM

*view xem pháo hoa đẹp nhất sài gòn* https://www.youtube.com/watch?v=ECfzA_kJ25c

*đổi tiền NGOẠI TỆ CHỢ BẾN THÀNH mùng 1 tết tây* https://www.youtube.com/watch?v=jouxGAnTPKU

*xóm đạo hang đá lớn nhất sài gòn* https://www.youtube.com/watch?v=ulY8xM4yosQ

*bắn pháo hoa ĐÊM GIAO THỪA lạ chưa từng thấy* https://www.youtube.com/watch?v=1ke2JXUGQnI

*giây phút căng thẳng CHẶN XE CHỜ CỨU THƯƠNG tai nạn giao thông xóm đạo* https://www.youtube.com/watch?v=vCcltNg1zZ8

*sài gòn VỠ TRẬN ĐÊM GIAO THỪA 2024 cảnh tượng chưa từng thấy* https://www.youtube.com/watch?v=ahVu_p6r68Y

*giá rẻ bất ngờ NGẬP TRÀN HÀNG LẠ CHỢ BẾN THÀNH BÁN SAO LẠI* https://www.youtube.com/watch?v=lpRo3-QYQkY

*du lịch THÁI LAN TỰ TÚC giáng sinh 2024* https://www.youtube.com/playlist?list=PL0N8x1Z6ldye69BA_Kf1Uk3zUKBRIVZLE

*kinh hoàng NƯỚC NGẬP PHUN VĂNG NẮP CỐNG chưa từng thấy ở chợ lớn* https://www.youtube.com/watch?v=2BBoXsPQ8go&list=RDCMUCJucs3KKotPlqF1GZo-DWbw&index=5

*giật mình cảnh hàng ngàn bạn trẻ xếp hàng chờ mua túi 99k việt kiều đức thái công* https://www.youtube.com/watch?v=JhUiyIzGYQM

*chợ tết sài gòn 2024 mùa phá sản khắp nơi* https://www.youtube.com/watch?v=kvIJ1F24ub0

*lớn chưa từng thấy LỄ HỘI CHỢ TẾT VIỆT 2024* https://www.youtube.com/watch?v=1JBWU_zlakc&t=2995s

*toàn cảnh chợ tết chợ bến thành sài gòn* https://www.youtube.com/watch?v=8sBjoPqMEVI&t=22s

*hành trình cao tốc SÀI GÒN NHA TRANG nhanh chưa từng thấy* https://www.youtube.com/watch?v=-7-4jWhoBaU&t=288s

*viếng mộ ông NGUYỄN BÁ THANH người nổi tiếng nhất ĐÀ NẴNG* https://www.youtube.com/watch?v=q9i8oYFC6oo&t=66s
 
*FULL NGÀY 1 TOUR NHẬT BẢN 35 TRIỆU NGẮM HOA ANH ĐÀO* https://www.youtube.com/watch?v=hBXW0BeYfiU 

*FULL NGÀY 2 TOUR NHẬT BẢN 35 TRIỆU NGẮM HOA ANH ĐÀO & NÚI PHÚ SĨ* https://www.youtube.com/watch?v=SVNY0BR4Hn4

*FULL NGÀY 3 TOUR NHẬT BẢN 35 TRIỆU NGẮM HOA ANH ĐÀO* https://www.youtube.com/watch?v=n1h0EKrUz7Y",2025-10-10T13:25:04Z,2025-10-10T13:25:04Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",1,search,mưa ngập Ha Noi taxi,,,,,,2026-09-25T14:25:28.450880+07:00
youtube,Lqe29wZwlIE,https://www.youtube.com/watch?v=Lqe29wZwlIE,Hoàn lưu bão số 11: Hà Nội 1 lần nữa ngập &quot;kinh hoàng&quot; #vovgiaothong #fm91,"Hoàn lưu bão số 11: Hà Nội 1 lần nữa ngập &quot;kinh hoàng&quot; #vovgiaothong #fm91
Hoàn lưu bão số 11 tiếp tục gây mưa lớn trên diện rộng, khiến nhiều tuyến phố Hà Nội chìm trong biển nước, xe chết máy hàng loạt, người dân phải bì bõm lội qua dòng nước sâu.

Tham gia hội viên của VOV Giao thông bạn nhé:
https://www.youtube.com/channel/UCPeJU6XNeZMwaHYXE27Vgmg/join

Kính chào quý khán thính giả đã đến với channel chính thức của Kênh VOV Giao thông, Đài Tiếng nói Việt Nam. Kính chúc quý vị sẽ có thời gian theo dõi tin tức hữu ích cùng VOV Giao thông. Nếu có hình ảnh nào đáng chú ý trên đường, các bạn có thể gửi về số điện thoại zalo: 0988239969.

#vovgiaothong #vovgt #tintuc #hotnews #news #thongtin #giaothong #tieudiem #tinnong #xuhuong #cameragiaothong #bãosố11 #mưalớn #ngậpHàNội #hoànlưubãosố11 #HàNộingậpsâu #thờitiếthômnay #checkvar #tinhuonggiaothong #camerahanhtrinh #binhluan #gocnhin #caotoc #vov #daitiengnoivietnam #phatthanh #daiphatthanh #batdongsan #nhadat #ngaogia
--------------------------------------------
Đăng ký theo dõi Kênh Youtube VOV Giao thông để xem những tin tức mới nhất:
https://youtube.com/@kenhvovgiaothong?si=OStZt6XJZU1sYzBU

Đây là Kênh Youtube chính thức của Kênh VOV Giao thông - Đài Tiếng nói Việt Nam
- Website: https://vovgiaothong.vn/
- Fanpage: https://www.facebook.com/KenhVOVGT

Tầng 10, Số 58 Quán Sứ, Hà Nội
ĐT: 02437.919191
Email: vovgtchannel@gmail.com",2025-10-07T09:23:23Z,2025-10-07T09:23:23Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,mưa lớn gây ngập Hà Nội người tham gia giao thông,,,,,,2026-09-25T11:37:29.223801+07:00
youtube,LttA22dW9CM,https://www.youtube.com/watch?v=LttA22dW9CM,"Mưa xối xả nhiều giờ, Hà Nội ngập sâu cả mét, CSGT làm điều đặc biệt cho người dân | Báo VietNamNet","Mưa xối xả nhiều giờ, Hà Nội ngập sâu cả mét, CSGT làm điều đặc biệt cho người dân | Báo VietNamNet
Tại đường Cầu Bươu, Phùng Hưng (Hà Đông), nhiều đoạn ngập sâu tới cả mét, chỉ xe tải, ô tô gầm cao mới có thể đi qua. Lực lượng CSGT đã có hành động đặc biệt để hỗ trợ người dân.
Xem thêm tại: https://vietnamnet.vn/duong-ha-noi-ngap-sau-ca-met-nuoc-csgt-lam-dieu-dac-biet-cho-nguoi-dan-2448134.html
------
★ Đăng ký kênh và bấm chuông theo dõi những tin tức mới nhất từ Vietnamnet:
Đăng kí ngay 👉 https://bit.ly/3TmOMI7
Click for subcribe 👉 https://bit.ly/3TmOMI7

Tin tức báo VietNamNet - Đọc tin tức online - Tin tức 24h - Thời sự trong ngày
Kênh Youtube chính thức của Báo VietNamNet. Cập nhật liên tục những tin tức thời sự nóng hổi, chính xác nhất ở trong nước và trên thế giới.
------
Theo dõi Vietnamnet tại:
★ Facebook Vietnamnet: https://www.facebook.com/vietnamnet.vn/
★ Báo điện tử Vietnamnet: https://vietnamnet.vn/
-----
© Bản quyền thuộc về Báo VietNamNet
© Copyright by Vietnamnet Official ☞ Do not Reup
#BaoVietnamnet #tintuc #tintuc24h #TT",2025-10-01T23:10:00Z,2025-10-01T23:10:00Z,accept,flood_transport_hanoi,1,"flood_state,transport_impact,hanoi_location",0,search,mưa cực đoan Ha Noi be,,,,,,2026-09-25T14:29:10.200161+07:00
